age_group,year,sex,edu_H,edu_M,edu_L
47,2037,F,0.31534763975184604,0.5062160186964917,0.17843634155166224
52,2037,F,0.29192579537426516,0.5015961231388923,0.20647808148684246
57,2037,F,0.2717193432463402,0.4837171759194671,0.24456348083419274
62,2037,F,0.2519640235489561,0.4545969027454548,0.2934390737055892
67,2037,F,0.23299843954505695,0.4138144799309536,0.3531870805239894
72,2037,F,0.23299843954505695,0.4138144799309536,0.3531870805239894
77,2037,F,0.23299843954505695,0.4138144799309536,0.3531870805239894
82,2037,F,0.23299843954505695,0.4138144799309536,0.3531870805239894
87,2037,F,0.23299843954505695,0.4138144799309536,0.3531870805239894
17,2037,M,0.013074223326043766,0.2062428591112569,0.7806829175626994
22,2037,M,0.12183979363647605,0.7455264756038957,0.13263373075962823
27,2037,M,0.33433599326732855,0.5422982285208251,0.12336577821184633
32,2037,M,0.34674242270650585,0.5198981024396377,0.1333594748538565
37,2037,M,0.32011819053610474,0.5358392546149349,0.14404255484896034
42,2037,M,0.2824581813855379,0.561084862662366,0.1564569559520961
47,2037,M,0.25057917778817085,0.5750984409756874,0.1743223812361417
52,2037,M,0.22562673866569732,0.5716989350612586,0.20267432627304421
57,2037,M,0.20519541867209853,0.5534878985460928,0.24131668278180862
62,2037,M,0.1876079902934576,0.521735659444488,0.2906563502620544
67,2037,M,0.17359874302354983,0.4758579853411251,0.35054327163532506
72,2037,M,0.17359874302354983,0.4758579853411251,0.35054327163532506
77,2037,M,0.17359874302354983,0.4758579853411251,0.35054327163532506
82,2037,M,0.17359874302354983,0.4758579853411251,0.35054327163532506
87,2037,M,0.17359874302354983,0.4758579853411251,0.35054327163532506
17,2038,F,0.014187945894585751,0.1814406237865386,0.8043714303188756
22,2038,F,0.14550884022036648,0.7072681514815856,0.1472230082980479
27,2038,F,0.3846847406344746,0.4860624281398245,0.12925283122570094
32,2038,F,0.40302210013425904,0.4593929059912656,0.13758499387447537
37,2038,F,0.38073406017972977,0.4714806371890317,0.14778530263123857
42,2038,F,0.34635602195330767,0.4934431165411369,0.1602008615055555
47,2038,F,0.31764416026596576,0.5045844670079451,0.1777713727260891
52,2038,F,0.2944498977780347,0.49989243602561156,0.2056576661963537
57,2038,F,0.2745431690136702,0.48195077520987056,0.2435060557764592
62,2038,F,0.25477610782817123,0.4530128678068731,0.2922110243649557
67,2038,F,0.23580722103790325,0.4124391992949715,0.35175357966712534
72,2038,F,0.23580722103790325,0.4124391992949715,0.35175357966712534
77,2038,F,0.23580722103790325,0.4124391992949715,0.35175357966712534
82,2038,F,0.23580722103790325,0.4124391992949715,0.35175357966712534
87,2038,F,0.23580722103790325,0.4124391992949715,0.35175357966712534
